ExperimentName,Subject,Hunger.RESP,LastMeal.RESP,Block,Blocklist,Blocklist.Cycle,Blocklist.Sample,BlockNumber,Attribute3,CravingRating.RESP,CravingRating.RT,Effectiveness.RESP,Effectiveness.RT,Effort.RESP,Effort.RT,FoodPics,FoodStim,Image[Trial],ImageType,Procedure[Trial],Running[Trial],StratList,StratQ,StratQTrial,TrialList,TrialList.Cycle,TrialList.Sample,TrialNumber
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,4,3652,6,2171,5,3100,42,0103.jpg,0103.jpg,3,TrialProc,TrialList,13,reappraisal,reappraisal,1,2,21,1
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,7,2256,4,3436,4,2234,48,0166.jpg,0166.jpg,3,TrialProc,TrialList,30,reappraisal,reappraisal,2,2,22,2
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,5,2081,6,3156,4,3622,20,0150.jpg,0150.jpg,1,TrialProc,TrialList,7,reappraisal,reappraisal,3,2,23,3
SRS_1,2929,4,3,10,2,1,2,20,resist,5,3973,5,8831,6,3214,28,0186.jpg,0186.jpg,2,TrialProc,TrialList,32,resist,resist,4,2,24,4
SRS_1,2929,4,3,10,2,1,2,20,resist,4,1781,3,2784,5,2689,23,0157.jpg,0157.jpg,2,TrialProc,TrialList,39,resist,resist,5,2,25,5
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,4,1844,6,3542,4,2944,16,0124.jpg,0124.jpg,1,TrialProc,TrialList,14,reappraisal,reappraisal,6,2,26,6
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,5,2618,5,4515,5,3102,5,0016.jpg,0016.jpg,1,TrialProc,TrialList,27,reappraisal,reappraisal,7,2,27,7
SRS_1,2929,4,3,10,2,1,2,20,resist,4,2162,4,4010,5,4248,11,0021.jpg,0021.jpg,1,TrialProc,TrialList,48,resist,resist,8,2,28,8
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,5,4351,4,2916,6,6383,31,0055.jpg,0055.jpg,2,TrialProc,TrialList,17,reappraisal,reappraisal,9,2,29,9
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,5,1800,6,2123,5,6893,43,0106.jpg,0106.jpg,3,TrialProc,TrialList,5,reappraisal,reappraisal,10,2,30,10
SRS_1,2929,4,3,10,2,1,2,20,resist,5,2578,5,6697,5,6501,6,0027.jpg,0027.jpg,1,TrialProc,TrialList,34,resist,resist,11,2,31,11
SRS_1,2929,4,3,10,2,1,2,20,resist,5,2569,5,6837,6,5139,60,0114.jpg,0114.jpg,3,TrialProc,TrialList,59,resist,resist,12,2,32,12
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,5,3693,5,2744,6,2697,17,0128.jpg,0128.jpg,1,TrialProc,TrialList,23,reappraisal,reappraisal,13,2,33,13
SRS_1,2929,4,3,10,2,1,2,20,resist,5,2205,4,4472,4,4893,32,0056.jpg,0056.jpg,2,TrialProc,TrialList,51,resist,resist,14,2,34,14
SRS_1,2929,4,3,10,2,1,2,20,resist,6,1721,5,3310,4,5385,46,0120.jpg,0120.jpg,3,TrialProc,TrialList,57,resist,resist,15,2,35,15
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,7,2410,4,7753,5,5108,33,0060.jpg,0060.jpg,2,TrialProc,TrialList,26,reappraisal,reappraisal,16,2,36,16
SRS_1,2929,4,3,10,2,1,2,20,resist,3,2679,4,4187,5,4924,27,0183.jpg,0183.jpg,2,TrialProc,TrialList,56,resist,resist,17,2,37,17
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,6,4919,5,3809,6,6824,8,0042.jpg,0042.jpg,1,TrialProc,TrialList,11,reappraisal,reappraisal,18,2,38,18
SRS_1,2929,4,3,10,2,1,2,20,reappraisal,5,2423,6,6775,4,6112,55,0182.jpg,0182.jpg,3,TrialProc,TrialList,21,reappraisal,reappraisal,19,2,39,19
SRS_1,2929,4,3,10,2,1,2,20,resist,4,4771,3,3753,5,4587,45,0111.jpg,0111.jpg,3,TrialProc,TrialList,42,resist,resist,20,2,40,20
SRS_1,2929,4,3,11,3,1,3,40,reappraisal,7,1850,3,3607,6,3847,29,0189.jpg,0189.jpg,2,TrialProc,TrialList,8,reappraisal,reappraisal,1,3,41,1
SRS_1,2929,4,3,11,3,1,3,40,resist,4,1901,4,6389,5,2637,57,0357.jpg,0357.jpg,3,TrialProc,TrialList,54,resist,resist,2,3,42,2
SRS_1,2929,4,3,11,3,1,3,40,reappraisal,3,1963,4,2675,4,2895,49,0292.jpg,0292.jpg,3,TrialProc,TrialList,10,reappraisal,reappraisal,3,3,43,3
SRS_1,2929,4,3,11,3,1,3,40,resist,2,1891,4,4729,3,3067,50,0331.jpg,0331.jpg,3,TrialProc,TrialList,43,resist,resist,4,3,44,4
SRS_1,2929,4,3,11,3,1,3,40,resist,5,1737,4,4453,5,5490,24,0400.jpg,0400.jpg,2,TrialProc,TrialList,36,resist,resist,5,3,45,5
SRS_1,2929,4,3,11,3,1,3,40,reappraisal,4,3975,3,4717,4,2937,40,0090.jpg,0090.jpg,2,TrialProc,TrialList,6,reappraisal,reappraisal,6,3,46,6
SRS_1,2929,4,3,11,3,1,3,40,reappraisal,4,3530,5,3905,5,2637,52,0164.jpg,0164.jpg,3,TrialProc,TrialList,28,reappraisal,reappraisal,7,3,47,7
SRS_1,2929,4,3,11,3,1,3,40,resist,1,1979,3,5175,4,5168,12,0063.jpg,0063.jpg,1,TrialProc,TrialList,53,resist,resist,8,3,48,8
SRS_1,2929,4,3,11,3,1,3,40,resist,3,2841,5,3847,5,3228,36,0080.jpg,0080.jpg,2,TrialProc,TrialList,49,resist,resist,9,3,49,9
SRS_1,2929,4,3,11,3,1,3,40,resist,5,2523,4,3468,5,3265,39,0089.jpg,0089.jpg,2,TrialProc,TrialList,44,resist,resist,10,3,50,10
SRS_1,2929,4,3,11,3,1,3,40,reappraisal,5,2790,4,4866,6,4911,58,0441.jpg,0441.jpg,3,TrialProc,TrialList,24,reappraisal,reappraisal,11,3,51,11
SRS_1,2929,4,3,11,3,1,3,40,resist,5,2115,4,3937,6,7315,7,0036.jpg,0036.jpg,1,TrialProc,TrialList,41,resist,resist,12,3,52,12
SRS_1,2929,4,3,11,3,1,3,40,resist,2,1863,4,5289,5,4885,19,0148.jpg,0148.jpg,1,TrialProc,TrialList,37,resist,resist,13,3,53,13
SRS_1,2929,4,3,11,3,1,3,40,resist,7,2418,3,6238,4,3492,14,0117.jpg,0117.jpg,1,TrialProc,TrialList,55,resist,resist,14,3,54,14
SRS_1,2929,4,3,11,3,1,3,40,reappraisal,4,2432,4,3635,6,3130,13,0094.jpg,0094.jpg,1,TrialProc,TrialList,22,reappraisal,reappraisal,15,3,55,15
SRS_1,2929,4,3,11,3,1,3,40,resist,4,4236,3,3636,4,5811,26,0180.jpg,0180.jpg,2,TrialProc,TrialList,50,resist,resist,16,3,56,16
SRS_1,2929,4,3,11,3,1,3,40,resist,3,2458,4,5627,3,5577,44,0514.jpg,0514.jpg,3,TrialProc,TrialList,60,resist,resist,17,3,57,17
SRS_1,2929,4,3,11,3,1,3,40,resist,4,2210,5,4391,4,3175,22,0155.jpg,0155.jpg,2,TrialProc,TrialList,58,resist,resist,18,3,58,18
SRS_1,2929,4,3,11,3,1,3,40,resist,4,2296,5,5880,5,3597,47,0132.jpg,0132.jpg,3,TrialProc,TrialList,40,resist,resist,19,3,59,19
SRS_1,2929,4,3,11,3,1,3,40,reappraisal,4,3173,5,5590,5,2887,37,0082.jpg,0082.jpg,2,TrialProc,TrialList,4,reappraisal,reappraisal,20,3,60,20
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,5,6357,6,3781,2,2965,53,0165.jpg,0165.jpg,3,TrialProc,TrialList,25,reappraisal,reappraisal,1,1,1,1
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,3,4872,7,6144,2,4034,27,0183.jpg,0183.jpg,2,TrialProc,TrialList,23,reappraisal,reappraisal,2,1,2,2
SRS_1,3007,4,3,9,1,1,1,0,resist,2,2721,4,5522,5,3350,22,0155.jpg,0155.jpg,2,TrialProc,TrialList,53,resist,resist,3,1,3,3
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,2,2559,6,4021,2,2604,16,0124.jpg,0124.jpg,1,TrialProc,TrialList,18,reappraisal,reappraisal,4,1,4,4
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,5,2563,6,3567,2,2976,49,0292.jpg,0292.jpg,3,TrialProc,TrialList,4,reappraisal,reappraisal,5,1,5,5
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,2,2905,7,4145,1,2387,20,0150.jpg,0150.jpg,1,TrialProc,TrialList,11,reappraisal,reappraisal,6,1,6,6
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,6,2371,5,7298,4,3767,6,0027.jpg,0027.jpg,1,TrialProc,TrialList,2,reappraisal,reappraisal,7,1,7,7
SRS_1,3007,4,3,9,1,1,1,0,resist,4,2640,3,3202,6,2105,57,0357.jpg,0357.jpg,3,TrialProc,TrialList,54,resist,resist,8,1,8,8
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,5,2637,6,2165,1,3214,46,0120.jpg,0120.jpg,3,TrialProc,TrialList,27,reappraisal,reappraisal,9,1,9,9
SRS_1,3007,4,3,9,1,1,1,0,resist,4,2285,1,3673,6,3534,11,0021.jpg,0021.jpg,1,TrialProc,TrialList,50,resist,resist,10,1,10,10
SRS_1,3007,4,3,9,1,1,1,0,resist,6,5185,1,2733,7,2407,58,0441.jpg,0441.jpg,3,TrialProc,TrialList,33,resist,resist,11,1,11,11
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,1,2526,7,3626,1,952,44,0514.jpg,0514.jpg,3,TrialProc,TrialList,9,reappraisal,reappraisal,12,1,12,12
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,5,2394,5,4162,2,2635,37,0082.jpg,0082.jpg,2,TrialProc,TrialList,14,reappraisal,reappraisal,13,1,13,13
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,5,3154,5,5976,2,3673,9,0043.jpg,0043.jpg,1,TrialProc,TrialList,15,reappraisal,reappraisal,14,1,14,14
SRS_1,3007,4,3,9,1,1,1,0,resist,4,1374,3,6731,5,2310,30,0049.jpg,0049.jpg,2,TrialProc,TrialList,42,resist,resist,15,1,15,15
SRS_1,3007,4,3,9,1,1,1,0,resist,6,1882,2,3979,6,3451,33,0060.jpg,0060.jpg,2,TrialProc,TrialList,56,resist,resist,16,1,16,16
SRS_1,3007,4,3,9,1,1,1,0,resist,4,2185,3,3793,6,2648,38,0083.jpg,0083.jpg,2,TrialProc,TrialList,49,resist,resist,17,1,17,17
SRS_1,3007,4,3,9,1,1,1,0,resist,5,2158,3,5009,6,1737,14,0117.jpg,0117.jpg,1,TrialProc,TrialList,43,resist,resist,18,1,18,18
SRS_1,3007,4,3,9,1,1,1,0,reappraisal,4,2483,6,2690,2,6830,35,0074.jpg,0074.jpg,2,TrialProc,TrialList,21,reappraisal,reappraisal,19,1,19,19
SRS_1,3007,4,3,9,1,1,1,0,resist,5,1949,4,3466,5,5815,42,0103.jpg,0103.jpg,3,TrialProc,TrialList,52,resist,resist,20,1,20,20
SRS_1,3007,4,3,10,2,1,2,20,resist,6,2151,1,4077,7,3010,15,0121.jpg,0121.jpg,1,TrialProc,TrialList,38,resist,resist,1,2,21,1
SRS_1,3007,4,3,10,2,1,2,20,reappraisal,2,1289,7,1514,1,1333,28,0186.jpg,0186.jpg,2,TrialProc,TrialList,24,reappraisal,reappraisal,2,2,22,2
SRS_1,3007,4,3,10,2,1,2,20,reappraisal,3,1952,7,1699,2,1335,8,0042.jpg,0042.jpg,1,TrialProc,TrialList,13,reappraisal,reappraisal,3,2,23,3
SRS_1,3007,4,3,10,2,1,2,20,resist,5,3705,3,1201,5,1425,54,0173.jpg,0173.jpg,3,TrialProc,TrialList,46,resist,resist,4,2,24,4
SRS_1,3007,4,3,10,2,1,2,20,reappraisal,3,871,7,1675,1,863,34,0062.jpg,0062.jpg,2,TrialProc,TrialList,3,reappraisal,reappraisal,5,2,25,5
SRS_1,3007,4,3,10,2,1,2,20,reappraisal,4,1285,6,5513,1,981,43,0106.jpg,0106.jpg,3,TrialProc,TrialList,17,reappraisal,reappraisal,6,2,26,6
SRS_1,3007,4,3,10,2,1,2,20,resist,6,1317,1,1903,7,1611,17,0128.jpg,0128.jpg,1,TrialProc,TrialList,60,resist,resist,7,2,27,7
SRS_1,3007,4,3,10,2,1,2,20,reappraisal,4,4658,7,5208,2,1832,32,0056.jpg,0056.jpg,2,TrialProc,TrialList,1,reappraisal,reappraisal,8,2,28,8
SRS_1,3007,4,3,10,2,1,2,20,reappraisal,4,3310,7,3390,2,2358,40,0090.jpg,0090.jpg,2,TrialProc,TrialList,22,reappraisal,reappraisal,9,2,29,9
SRS_1,3007,4,3,10,2,1,2,20,resist,6,2055,1,4698,6,1886,24,0400.jpg,0400.jpg,2,TrialProc,TrialList,59,resist,resist,10,2,30,10
SRS_1,3007,4,3,10,2,1,2,20,reappraisal,5,2787,5,3148,3,2134,52,0164.jpg,0164.jpg,3,TrialProc,TrialList,6,reappraisal,reappraisal,11,2,31,11
SRS_1,3007,4,3,10,2,1,2,20,resist,6,2248,2,4037,7,1276,25,0244.jpg,0244.jpg,2,TrialProc,TrialList,51,resist,resist,12,2,32,12
SRS_1,3007,4,3,10,2,1,2,20,resist,4,1368,4,5878,4,883,51,0163.jpg,0163.jpg,3,TrialProc,TrialList,40,resist,resist,13,2,33,13
SRS_1,3007,4,3,10,2,1,2,20,resist,2,1296,6,4341,3,1991,39,0089.jpg,0089.jpg,2,TrialProc,TrialList,39,resist,resist,14,2,34,14
SRS_1,3007,4,3,10,2,1,2,20,resist,5,1959,3,3048,6,1462,23,0157.jpg,0157.jpg,2,TrialProc,TrialList,55,resist,resist,15,2,35,15
SRS_1,3007,4,3,10,2,1,2,20,resist,1,1755,7,1793,1,9353,55,0182.jpg,0182.jpg,3,TrialProc,TrialList,44,resist,resist,16,2,36,16
SRS_1,3007,4,3,10,2,1,2,20,reappraisal,2,1555,7,1730,2,1164,50,0331.jpg,0331.jpg,3,TrialProc,TrialList,29,reappraisal,reappraisal,17,2,37,17
SRS_1,3007,4,3,10,2,1,2,20,resist,1,1342,6,1536,4,4858,47,0132.jpg,0132.jpg,3,TrialProc,TrialList,31,resist,resist,18,2,38,18
SRS_1,3007,4,3,10,2,1,2,20,reappraisal,4,1360,5,1526,4,8568,5,0016.jpg,0016.jpg,1,TrialProc,TrialList,7,reappraisal,reappraisal,19,2,39,19
SRS_1,3007,4,3,10,2,1,2,20,resist,3,4130,4,2624,5,1575,56,0293.jpg,0293.jpg,3,TrialProc,TrialList,58,resist,resist,20,2,40,20
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,4,2409,6,1285,3,1161,31,0055.jpg,0055.jpg,2,TrialProc,TrialList,12,reappraisal,reappraisal,1,3,41,1
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,3,1435,6,5776,2,913,29,0189.jpg,0189.jpg,2,TrialProc,TrialList,16,reappraisal,reappraisal,2,3,42,2
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,5,1788,5,2400,2,1616,41,0097.jpg,0097.jpg,3,TrialProc,TrialList,10,reappraisal,reappraisal,3,3,43,3
SRS_1,3007,4,3,11,3,1,3,40,resist,3,1479,6,1692,3,960,12,0063.jpg,0063.jpg,1,TrialProc,TrialList,32,resist,resist,4,3,44,4
SRS_1,3007,4,3,11,3,1,3,40,resist,5,1809,3,3524,6,1080,45,0111.jpg,0111.jpg,3,TrialProc,TrialList,41,resist,resist,5,3,45,5
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,6,1548,6,2958,4,3391,13,0094.jpg,0094.jpg,1,TrialProc,TrialList,8,reappraisal,reappraisal,6,3,46,6
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,3,2903,6,832,1,718,26,0180.jpg,0180.jpg,2,TrialProc,TrialList,26,reappraisal,reappraisal,7,3,47,7
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,4,2481,5,3075,4,712,3,0009.jpg,0009.jpg,1,TrialProc,TrialList,28,reappraisal,reappraisal,8,3,48,8
SRS_1,3007,4,3,11,3,1,3,40,resist,2,923,4,2437,4,795,1,0006.jpg,0006.jpg,1,TrialProc,TrialList,47,resist,resist,9,3,49,9
SRS_1,3007,4,3,11,3,1,3,40,resist,4,1739,4,1564,5,605,48,0166.jpg,0166.jpg,3,TrialProc,TrialList,48,resist,resist,10,3,50,10
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,5,2012,6,2476,3,7121,60,0114.jpg,0114.jpg,3,TrialProc,TrialList,5,reappraisal,reappraisal,11,3,51,11
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,2,1108,7,1671,1,644,21,0193.jpg,0193.jpg,2,TrialProc,TrialList,20,reappraisal,reappraisal,12,3,52,12
SRS_1,3007,4,3,11,3,1,3,40,resist,3,1354,5,6204,4,572,19,0148.jpg,0148.jpg,1,TrialProc,TrialList,45,resist,resist,13,3,53,13
SRS_1,3007,4,3,11,3,1,3,40,resist,6,1500,2,1628,7,2450,2,0007.jpg,0007.jpg,1,TrialProc,TrialList,37,resist,resist,14,3,54,14
SRS_1,3007,4,3,11,3,1,3,40,resist,5,1384,2,1469,6,842,18,0138.jpg,0138.jpg,1,TrialProc,TrialList,35,resist,resist,15,3,55,15
SRS_1,3007,4,3,11,3,1,3,40,resist,6,2064,3,5822,6,1829,36,0080.jpg,0080.jpg,2,TrialProc,TrialList,36,resist,resist,16,3,56,16
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,6,1692,4,2019,6,1274,10,0048.jpg,0048.jpg,1,TrialProc,TrialList,30,reappraisal,reappraisal,17,3,57,17
SRS_1,3007,4,3,11,3,1,3,40,resist,4,1958,4,1440,4,734,4,0013.jpg,0013.jpg,1,TrialProc,TrialList,34,resist,resist,18,3,58,18
SRS_1,3007,4,3,11,3,1,3,40,resist,3,1585,6,1639,2,1638,7,0036.jpg,0036.jpg,1,TrialProc,TrialList,57,resist,resist,19,3,59,19
SRS_1,3007,4,3,11,3,1,3,40,reappraisal,5,1995,6,1433,3,1263,59,0465.jpg,0465.jpg,3,TrialProc,TrialList,19,reappraisal,reappraisal,20,3,60,20
SRS_2,109,2,4,9,1,1,1,0,resist,5,2795,3,2964,4,1513,14,0117.jpg,0117.jpg,1,TrialProc,TrialList,60,resist,resist,1,1,1,1
SRS_2,109,2,4,9,1,1,1,0,reappraisal,5,2181,3,3497,3,5593,4,0013.jpg,0013.jpg,1,TrialProc,TrialList,10,reappraisal,reappraisal,2,1,2,2
SRS_2,109,2,4,9,1,1,1,0,reappraisal,5,2389,3,2055,4,3842,3,0009.jpg,0009.jpg,1,TrialProc,TrialList,1,reappraisal,reappraisal,3,1,3,3
SRS_2,109,2,4,9,1,1,1,0,resist,3,2541,3,4048,4,2559,59,0465.jpg,0465.jpg,3,TrialProc,TrialList,52,resist,resist,4,1,4,4
SRS_2,109,2,4,9,1,1,1,0,resist,5,3150,3,5350,3,3782,10,0048.jpg,0048.jpg,1,TrialProc,TrialList,54,resist,resist,5,1,5,5
SRS_2,109,2,4,9,1,1,1,0,resist,4,1721,3,3767,4,3899,23,0157.jpg,0157.jpg,2,TrialProc,TrialList,48,resist,resist,6,1,6,6
SRS_2,109,2,4,9,1,1,1,0,reappraisal,4,2440,3,4905,3,6184,53,0165.jpg,0165.jpg,3,TrialProc,TrialList,2,reappraisal,reappraisal,7,1,7,7
SRS_2,109,2,4,9,1,1,1,0,resist,4,2052,4,3003,2,2720,56,0293.jpg,0293.jpg,3,TrialProc,TrialList,55,resist,resist,8,1,8,8
SRS_2,109,2,4,9,1,1,1,0,resist,5,2235,3,1353,3,3035,52,0164.jpg,0164.jpg,3,TrialProc,TrialList,46,resist,resist,9,1,9,9
SRS_2,109,2,4,9,1,1,1,0,resist,4,1866,3,2820,3,2080,38,0083.jpg,0083.jpg,2,TrialProc,TrialList,51,resist,resist,10,1,10,10
SRS_2,109,2,4,9,1,1,1,0,reappraisal,4,1155,2,2551,3,1974,47,0132.jpg,0132.jpg,3,TrialProc,TrialList,28,reappraisal,reappraisal,11,1,11,11
SRS_2,109,2,4,9,1,1,1,0,resist,4,1825,3,1840,3,5033,58,0441.jpg,0441.jpg,3,TrialProc,TrialList,37,resist,resist,12,1,12,12
SRS_2,109,2,4,9,1,1,1,0,reappraisal,3,630,2,2420,3,3521,37,0082.jpg,0082.jpg,2,TrialProc,TrialList,17,reappraisal,reappraisal,13,1,13,13
SRS_2,109,2,4,9,1,1,1,0,resist,5,1891,3,1063,3,2082,60,0114.jpg,0114.jpg,3,TrialProc,TrialList,33,resist,resist,14,1,14,14
SRS_2,109,2,4,9,1,1,1,0,reappraisal,5,1868,3,1495,4,7590,33,0060.jpg,0060.jpg,2,TrialProc,TrialList,20,reappraisal,reappraisal,15,1,15,15
SRS_2,109,2,4,9,1,1,1,0,reappraisal,4,2723,3,14728,3,1792,18,0138.jpg,0138.jpg,1,TrialProc,TrialList,30,reappraisal,reappraisal,16,1,16,16
SRS_2,109,2,4,9,1,1,1,0,reappraisal,3,3659,3,1259,4,2379,27,0183.jpg,0183.jpg,2,TrialProc,TrialList,7,reappraisal,reappraisal,17,1,17,17
SRS_2,109,2,4,9,1,1,1,0,reappraisal,5,1704,3,1186,3,2969,28,0186.jpg,0186.jpg,2,TrialProc,TrialList,27,reappraisal,reappraisal,18,1,18,18
SRS_2,109,2,4,9,1,1,1,0,reappraisal,3,1122,4,1411,3,1637,48,0166.jpg,0166.jpg,3,TrialProc,TrialList,6,reappraisal,reappraisal,19,1,19,19
SRS_2,109,2,4,9,1,1,1,0,reappraisal,5,339,4,715,3,2546,24,0400.jpg,0400.jpg,2,TrialProc,TrialList,16,reappraisal,reappraisal,20,1,20,20
SRS_2,109,2,4,10,2,1,2,20,resist,2,722,2,1464,2,2108,26,0180.jpg,0180.jpg,2,TrialProc,TrialList,31,resist,resist,1,2,21,1
SRS_2,109,2,4,10,2,1,2,20,reappraisal,4,2061,4,1093,3,1714,30,0049.jpg,0049.jpg,2,TrialProc,TrialList,26,reappraisal,reappraisal,2,2,22,2
SRS_2,109,2,4,10,2,1,2,20,resist,6,721,3,1251,3,5020,6,0027.jpg,0027.jpg,1,TrialProc,TrialList,50,resist,resist,3,2,23,3
SRS_2,109,2,4,10,2,1,2,20,reappraisal,5,1729,3,735,3,9149,2,0007.jpg,0007.jpg,1,TrialProc,TrialList,21,reappraisal,reappraisal,4,2,24,4
SRS_2,109,2,4,10,2,1,2,20,reappraisal,5,1673,4,432,3,2625,9,0043.jpg,0043.jpg,1,TrialProc,TrialList,22,reappraisal,reappraisal,5,2,25,5
SRS_2,109,2,4,10,2,1,2,20,resist,3,5607,3,1002,3,2003,50,0331.jpg,0331.jpg,3,TrialProc,TrialList,58,resist,resist,6,2,26,6
SRS_2,109,2,4,10,2,1,2,20,resist,4,2090,3,3987,2,1145,36,0080.jpg,0080.jpg,2,TrialProc,TrialList,32,resist,resist,7,2,27,7
SRS_2,109,2,4,10,2,1,2,20,reappraisal,4,1059,4,341,3,2538,1,0006.jpg,0006.jpg,1,TrialProc,TrialList,14,reappraisal,reappraisal,8,2,28,8
SRS_2,109,2,4,10,2,1,2,20,reappraisal,3,679,3,472,2,658,22,0155.jpg,0155.jpg,2,TrialProc,TrialList,3,reappraisal,reappraisal,9,2,29,9
SRS_2,109,2,4,10,2,1,2,20,resist,4,2876,2,579,3,4153,51,0163.jpg,0163.jpg,3,TrialProc,TrialList,47,resist,resist,10,2,30,10
SRS_2,109,2,4,10,2,1,2,20,reappraisal,3,987,2,1288,3,4267,34,0062.jpg,0062.jpg,2,TrialProc,TrialList,19,reappraisal,reappraisal,11,2,31,11
SRS_2,109,2,4,10,2,1,2,20,resist,4,1884,2,413,2,1897,46,0120.jpg,0120.jpg,3,TrialProc,TrialList,56,resist,resist,12,2,32,12
SRS_2,109,2,4,10,2,1,2,20,resist,3,556,2,898,3,353,39,0089.jpg,0089.jpg,2,TrialProc,TrialList,34,resist,resist,13,2,33,13
SRS_2,109,2,4,10,2,1,2,20,reappraisal,3,1606,3,449,3,2943,40,0090.jpg,0090.jpg,2,TrialProc,TrialList,23,reappraisal,reappraisal,14,2,34,14
SRS_2,109,2,4,10,2,1,2,20,resist,5,1406,3,315,3,1020,55,0182.jpg,0182.jpg,3,TrialProc,TrialList,45,resist,resist,15,2,35,15
SRS_2,109,2,4,10,2,1,2,20,resist,3,550,2,965,2,2114,42,0103.jpg,0103.jpg,3,TrialProc,TrialList,38,resist,resist,16,2,36,16
SRS_2,109,2,4,10,2,1,2,20,resist,5,374,2,1065,2,5668,35,0074.jpg,0074.jpg,2,TrialProc,TrialList,57,resist,resist,17,2,37,17
SRS_2,109,2,4,10,2,1,2,20,resist,3,542,2,1407,2,1907,41,0097.jpg,0097.jpg,3,TrialProc,TrialList,43,resist,resist,18,2,38,18
SRS_2,109,2,4,10,2,1,2,20,reappraisal,2,1070,2,1148,2,2954,8,0042.jpg,0042.jpg,1,TrialProc,TrialList,4,reappraisal,reappraisal,19,2,39,19
SRS_2,109,2,4,10,2,1,2,20,reappraisal,5,1030,3,752,3,2217,54,0173.jpg,0173.jpg,3,TrialProc,TrialList,29,reappraisal,reappraisal,20,2,40,20
SRS_2,109,2,4,11,3,1,3,40,resist,2,467,2,2520,2,3376,7,0036.jpg,0036.jpg,1,TrialProc,TrialList,40,resist,resist,1,3,41,1
SRS_2,109,2,4,11,3,1,3,40,resist,4,1331,2,1716,3,9296,49,0292.jpg,0292.jpg,3,TrialProc,TrialList,39,resist,resist,2,3,42,2
SRS_2,109,2,4,11,3,1,3,40,reappraisal,3,2287,2,1586,2,2361,57,0357.jpg,0357.jpg,3,TrialProc,TrialList,24,reappraisal,reappraisal,3,3,43,3
SRS_2,109,2,4,11,3,1,3,40,resist,3,2090,2,1164,2,739,29,0189.jpg,0189.jpg,2,TrialProc,TrialList,36,resist,resist,4,3,44,4
SRS_2,109,2,4,11,3,1,3,40,resist,3,1670,2,4386,2,929,31,0055.jpg,0055.jpg,2,TrialProc,TrialList,49,resist,resist,5,3,45,5
SRS_2,109,2,4,11,3,1,3,40,reappraisal,3,1819,3,1065,2,3044,25,0244.jpg,0244.jpg,2,TrialProc,TrialList,5,reappraisal,reappraisal,6,3,46,6
SRS_2,109,2,4,11,3,1,3,40,reappraisal,5,879,3,1388,2,1555,43,0106.jpg,0106.jpg,3,TrialProc,TrialList,8,reappraisal,reappraisal,7,3,47,7
SRS_2,109,2,4,11,3,1,3,40,reappraisal,6,757,3,791,2,7774,17,0128.jpg,0128.jpg,1,TrialProc,TrialList,9,reappraisal,reappraisal,8,3,48,8
SRS_2,109,2,4,11,3,1,3,40,resist,4,2127,2,2115,2,2970,5,0016.jpg,0016.jpg,1,TrialProc,TrialList,53,resist,resist,9,3,49,9
SRS_2,109,2,4,11,3,1,3,40,resist,3,646,3,978,2,2578,20,0150.jpg,0150.jpg,1,TrialProc,TrialList,42,resist,resist,10,3,50,10
SRS_2,109,2,4,11,3,1,3,40,resist,4,2963,2,801,2,677,12,0063.jpg,0063.jpg,1,TrialProc,TrialList,59,resist,resist,11,3,51,11
SRS_2,109,2,4,11,3,1,3,40,reappraisal,4,1209,3,767,2,2766,15,0121.jpg,0121.jpg,1,TrialProc,TrialList,13,reappraisal,reappraisal,12,3,52,12
SRS_2,109,2,4,11,3,1,3,40,resist,3,1152,2,1762,2,8301,44,0514.jpg,0514.jpg,3,TrialProc,TrialList,35,resist,resist,13,3,53,13
